CODE,PRODUCTO,Tiempo,TIPO_CARROCERIA,Edad_Cliente,COMBUSTIBLE,Revisiones,Potencia,TRANS,Mas_1_coche,FORMA_PAGO,km_anno,ESTADO_CIVIL,COSTE_VENTA,GENERO,QUEJA_CAC,Zona_Renta,OcupaciOn,Averia_grave,Campanna3,PROVINCIA,REV_Garantia,Campanna2,Campanna1,Grupo_Edad_Codificado
CLI18705,2,0,3,60,1,4,2.0,1,0,0,7716,4,3540,2,0,2.0,1,4.0,0,0,0,0,1,4
CLI18722,2,0,3,41,1,7,2.0,1,0,0,18379,0,3540,2,1,1.0,1,4.0,0,32,1,0,1,3
CLI18723,2,7,3,43,1,9,2.0,1,1,0,33656,0,5034,2,1,2.0,1,2.0,0,49,1,0,0,3
CLI18760,2,0,3,26,1,5,2.0,1,0,0,10935,0,2775,2,0,1.0,1,4.0,0,6,0,0,0,1
CLI18773,2,9,3,50,1,5,2.0,1,1,0,16557,0,3763,2,1,0.0,1,4.0,0,8,0,0,0,3
CLI18778,2,0,3,62,1,4,2.0,1,0,3,14055,0,3117,2,1,3.0,1,2.0,0,50,1,0,0,5
CLI18798,2,0,3,61,1,6,2.0,1,0,0,18347,4,3294,2,1,3.0,1,2.0,0,24,1,0,1,5
CLI18807,2,6,3,45,1,7,2.0,1,1,0,23406,0,0,2,1,0.0,1,2.0,0,32,0,0,0,3
CLI18831,2,0,3,43,1,6,2.0,1,0,3,20144,0,2657,2,0,1.0,1,4.0,0,8,0,1,1,3
CLI18862,2,0,3,37,1,4,2.0,1,0,2,14241,0,2775,2,1,3.0,1,2.0,0,43,0,1,0,2
CLI18865,2,0,3,37,1,3,2.0,1,0,1,23678,0,4247,2,1,3.0,1,4.0,0,8,1,0,0,2
CLI18897,2,0,3,49,1,7,2.0,1,0,0,13649,0,3847,1,0,3.0,1,4.0,0,39,0,1,0,3
CLI18926,2,8,3,46,1,6,2.0,1,1,0,8671,0,4431,2,0,0.0,1,4.0,0,43,1,0,0,3
CLI18973,2,10,3,62,1,3,2.0,1,1,3,18257,0,4431,2,1,0.0,1,0.0,0,43,1,0,1,5
CLI19008,2,0,3,49,1,4,2.0,1,0,0,11199,0,3327,1,0,0.0,1,4.0,0,8,1,0,0,3
CLI19011,2,0,3,47,1,5,2.0,1,0,0,8610,2,2775,1,0,3.0,1,0.0,0,33,1,0,0,3
CLI19027,2,0,3,51,1,6,2.0,1,0,0,13910,0,4192,2,1,0.0,1,2.0,0,4,0,0,0,4
CLI19031,2,0,3,55,1,10,2.0,1,0,0,10993,0,4390,2,0,2.0,1,0.0,0,8,0,0,0,4
CLI19041,2,0,3,44,1,7,2.0,1,0,0,15185,0,3378,1,1,3.0,1,2.0,0,6,0,0,0,3
CLI19068,2,0,3,58,1,6,2.0,1,0,3,7214,0,3378,1,1,3.0,1,2.0,0,43,1,0,0,4
CLI19073,2,0,3,59,1,9,2.0,1,0,0,15073,0,3378,2,1,0.0,1,2.0,0,52,0,0,0,4
CLI19082,2,0,3,48,1,5,2.0,1,0,2,12328,3,3378,2,1,3.0,1,2.0,0,35,0,0,0,3
CLI19099,2,0,3,46,1,10,2.0,1,0,0,28130,0,3378,2,1,3.0,1,2.0,0,12,1,0,1,3
CLI19108,2,0,3,55,1,9,2.0,1,0,0,18970,0,4679,2,1,2.0,1,2.0,0,8,1,0,0,4
CLI19114,2,0,3,51,1,6,2.0,1,0,0,22314,0,2484,2,1,2.0,1,4.0,0,50,0,0,1,4
CLI19126,2,0,3,26,1,9,2.0,1,0,0,0,0,2466,2,1,0.0,1,0.0,0,8,0,0,0,1
CLI19130,2,0,3,44,1,9,2.0,1,0,0,18406,0,1178,1,1,2.0,1,2.0,0,22,1,0,1,3
CLI19135,2,5,3,42,1,8,2.0,1,1,0,30382,0,3146,2,0,0.0,1,0.0,0,32,0,0,0,3
CLI19158,2,6,3,38,1,7,2.0,1,1,3,20100,4,589,2,0,0.0,1,1.0,0,32,0,0,0,2
CLI19216,2,0,3,38,1,9,2.0,1,0,0,17590,0,2940,1,1,0.0,1,2.0,0,1,0,0,0,2
CLI19217,2,0,3,50,1,4,2.0,1,0,0,19263,0,4199,1,0,3.0,1,4.0,0,27,1,0,0,3
CLI19234,2,0,3,39,1,7,2.0,1,0,0,23546,4,2846,2,0,1.0,1,0.0,0,20,0,0,0,2
CLI19305,2,0,3,62,1,6,2.0,1,0,0,19339,1,3032,0,0,0.0,1,1.0,0,8,0,0,0,5
CLI19336,2,0,3,41,1,5,2.0,1,0,0,24286,0,1472,2,1,2.0,1,2.0,0,32,0,0,0,3
CLI19388,2,0,3,49,1,8,2.0,1,0,2,12020,0,2576,1,1,0.0,1,2.0,0,8,0,0,0,3
CLI19393,2,0,3,40,1,7,2.0,1,0,0,24287,3,3448,1,1,2.0,1,2.0,0,4,0,0,0,2
CLI19403,2,0,3,53,1,6,2.0,1,0,0,13531,0,2098,2,1,2.0,1,2.0,0,32,0,0,0,4
CLI19467,2,0,3,40,1,7,2.0,1,0,0,11890,0,2098,2,1,0.0,0,0.0,0,2,1,0,0,2
CLI19480,2,0,3,43,1,9,2.0,1,0,0,21632,0,1949,2,1,1.0,1,2.0,0,43,1,0,1,3
CLI19482,2,0,3,57,1,7,2.0,1,0,2,20894,0,2282,2,1,2.0,1,2.0,0,48,0,0,0,4
CLI19513,2,0,3,58,1,6,2.0,1,0,0,0,0,1742,1,1,2.0,2,2.0,0,31,0,0,0,4
CLI19524,2,0,3,52,1,7,2.0,1,0,0,13421,0,2098,2,1,0.0,1,2.0,0,32,0,0,1,4
CLI19533,2,0,3,41,1,5,2.0,1,0,0,19189,0,3384,2,1,2.0,2,2.0,0,12,0,0,0,3
CLI19563,2,0,3,60,1,4,2.0,1,0,2,21701,0,2685,2,1,2.0,1,2.0,0,36,0,0,1,4
CLI19573,2,0,3,60,1,5,2.0,1,0,0,14744,0,2685,2,1,1.0,1,2.0,0,4,0,0,0,4
CLI19578,2,0,3,57,1,9,2.0,1,0,0,21875,0,2964,2,1,2.0,1,2.0,0,32,0,0,1,4
CLI19655,2,0,3,59,1,7,2.0,1,0,0,22434,0,2392,1,1,3.0,2,2.0,0,35,0,0,1,4
CLI19671,2,0,3,57,1,5,2.0,1,0,0,17672,3,1765,1,1,0.0,1,2.0,0,8,0,0,0,4
CLI19676,2,0,3,40,1,4,2.0,1,0,0,21457,4,2685,2,1,1.0,1,2.0,0,32,0,0,0,2
CLI19677,2,0,3,43,1,4,2.0,1,0,0,14352,0,3858,2,1,0.0,2,2.0,0,8,0,0,0,3
CLI19711,2,0,3,34,1,4,2.0,1,0,0,8279,0,2637,2,0,2.0,1,4.0,0,48,0,0,0,2
CLI19733,2,0,3,51,1,7,2.0,1,0,0,12545,0,3667,1,0,2.0,1,4.0,0,48,1,0,0,4
CLI19745,2,0,3,51,1,7,2.0,1,0,0,20769,2,6050,2,1,3.0,1,4.0,0,22,0,0,1,4
CLI19746,2,0,3,60,1,7,2.0,1,0,0,10729,0,3115,2,1,3.0,1,2.0,0,8,0,0,0,4
CLI19754,2,6,3,23,1,7,2.0,1,1,2,0,3,3983,1,1,2.0,1,4.0,0,2,0,0,0,1
CLI19809,2,0,3,47,1,7,2.0,1,0,0,18318,0,3949,2,1,3.0,1,4.0,0,22,0,1,0,3
CLI19827,2,0,3,46,1,5,2.0,1,0,3,10389,0,2287,2,0,2.0,1,4.0,0,43,1,0,1,3
CLI19833,2,0,3,59,1,7,2.0,1,0,3,12146,4,3207,2,1,2.0,1,2.0,0,32,0,0,0,4
CLI19878,2,0,3,48,1,8,2.0,1,0,0,15334,0,3356,1,0,2.0,2,4.0,0,23,0,0,0,3
CLI19900,2,6,3,53,1,6,2.0,1,1,0,9046,0,2657,1,0,0.0,1,4.0,0,8,0,0,0,4
CLI19930,2,0,3,59,1,7,2.0,1,0,0,11961,0,3117,2,1,3.0,1,4.0,0,50,0,0,0,4
CLI19936,2,0,3,34,1,7,2.0,1,0,0,0,4,2013,1,1,2.0,1,2.0,0,32,0,0,0,2
CLI19947,2,0,3,60,1,6,2.0,1,0,1,11115,4,2013,1,1,1.0,1,4.0,0,39,0,1,0,4
CLI19949,2,0,3,40,1,7,2.0,1,0,0,20732,0,2013,2,0,3.0,1,4.0,0,11,1,0,0,2
CLI19971,2,0,3,53,1,5,2.0,1,0,0,17639,0,2576,2,0,2.0,1,4.0,0,9,0,1,0,4
CLI19973,2,0,3,49,1,3,2.0,1,0,0,17639,0,2576,2,0,2.0,1,4.0,0,9,0,1,0,3
CLI19974,2,0,3,55,1,7,2.0,1,0,0,13814,0,3485,2,0,3.0,1,4.0,0,40,1,0,0,4
CLI19979,2,0,3,37,1,6,2.0,1,0,0,9608,0,2951,2,0,3.0,1,0.0,0,35,0,0,0,2
CLI19991,2,0,3,50,1,3,2.0,1,0,3,25456,4,2013,2,1,2.0,1,2.0,0,11,1,0,0,3
CLI19993,2,0,3,56,1,3,2.0,1,0,0,50889,0,4786,1,0,3.0,1,4.0,0,24,1,0,0,4
CLI20025,2,0,3,37,1,4,2.0,1,0,0,16557,0,2013,2,1,3.0,2,2.0,0,43,0,0,0,2
CLI20112,2,0,3,38,1,5,2.0,1,0,1,16106,0,3117,1,1,1.0,1,2.0,0,39,1,0,1,2
CLI20115,2,0,3,52,1,3,2.0,1,0,0,22096,0,3117,1,1,4.0,1,4.0,0,32,1,0,0,4
CLI20146,2,0,3,40,1,3,2.0,1,0,0,13498,0,4247,2,0,2.0,1,0.0,0,0,0,0,0,2
CLI20173,2,0,3,42,1,7,2.0,1,0,0,15616,0,4841,2,1,2.0,1,2.0,0,32,0,0,0,3
CLI20192,2,0,3,58,1,4,2.0,1,0,0,23026,0,0,2,1,0.0,1,2.0,0,32,0,0,0,4
CLI20235,2,0,3,56,1,6,2.0,1,0,0,10298,0,4841,1,1,2.0,1,2.0,0,32,0,0,0,4
CLI20241,2,0,3,48,1,4,2.0,1,0,3,13241,4,4841,2,1,3.0,1,2.0,0,43,1,0,0,3
CLI20244,2,0,3,46,1,9,2.0,1,0,0,12603,0,2195,1,1,3.0,1,2.0,0,50,1,0,1,3
CLI20255,2,0,3,58,1,7,2.0,1,0,3,18377,2,3115,2,1,1.0,1,2.0,0,37,0,0,1,4
CLI20268,2,0,3,49,1,5,2.0,1,0,0,24368,0,0,2,1,2.0,1,2.0,0,5,0,0,0,3
CLI20270,2,0,3,64,1,9,2.0,1,0,0,0,0,3299,1,0,0.0,1,4.0,0,8,0,0,0,5
CLI20282,2,0,3,40,1,9,2.0,1,0,0,12975,0,2195,2,1,3.0,1,2.0,0,19,0,0,0,2
CLI20305,2,0,3,49,1,7,2.0,1,0,0,0,0,5853,1,1,0.0,1,2.0,0,8,0,0,1,3
CLI20327,2,0,3,50,1,8,2.0,1,0,3,23485,4,1178,2,1,3.0,1,2.0,0,6,0,0,0,3
CLI20340,2,0,3,49,1,8,2.0,1,0,0,19585,4,2484,1,0,3.0,1,1.0,0,36,1,0,1,3
CLI20354,2,0,3,48,1,4,2.0,1,0,0,24482,0,2282,2,1,3.0,1,2.0,0,48,1,0,1,3
CLI20366,2,0,3,39,1,7,2.0,1,0,0,13696,0,2098,2,1,1.0,1,2.0,0,8,1,0,1,2
CLI20379,2,0,3,45,1,4,2.0,1,0,3,0,0,2990,2,1,0.0,1,2.0,0,32,0,0,0,3
CLI20383,2,0,3,48,1,4,2.0,1,0,0,10745,4,3470,2,0,3.0,1,4.0,0,8,1,0,0,3
CLI20392,2,0,3,51,1,7,2.0,1,0,2,12825,4,3647,1,1,3.0,1,2.0,0,32,1,0,0,4
CLI20421,2,0,3,42,1,9,2.0,1,0,2,10783,0,2869,2,0,1.0,1,4.0,0,8,0,0,0,3
CLI20422,2,0,3,44,1,5,2.0,1,0,0,15011,0,3479,2,1,3.0,1,2.0,0,20,0,0,0,3
CLI20430,2,0,3,58,1,6,2.0,1,0,0,6179,0,2079,2,0,3.0,1,4.0,0,2,0,0,0,4
CLI20443,2,0,3,57,1,6,2.0,1,0,0,17713,0,2392,1,0,0.0,1,4.0,0,12,1,0,0,4
CLI20514,2,9,3,61,1,9,2.0,1,1,0,21759,0,3032,2,0,0.0,1,4.0,0,8,1,0,1,5
CLI20524,2,0,3,59,1,4,2.0,1,0,0,14756,0,3139,2,1,2.0,1,4.0,0,32,1,0,0,4
CLI20537,2,0,3,23,0,6,2.0,1,0,0,0,0,3362,1,0,4.0,1,0.0,0,8,0,0,1,1
CLI20538,2,0,3,69,0,7,2.0,1,0,3,0,0,1441,2,0,1.0,1,4.0,0,39,0,0,0,5
CLI20539,2,0,3,57,0,4,2.0,1,0,3,6223,0,4157,2,0,0.0,1,4.0,0,43,0,1,0,4
CLI20572,2,9,3,51,0,4,2.0,1,1,0,25726,0,7063,1,0,2.0,1,4.0,0,47,0,0,0,4
CLI20600,2,4,3,43,0,4,2.0,1,1,0,0,0,2594,2,0,0.0,1,4.0,0,32,0,0,0,3
CLI20602,2,10,3,50,0,5,2.0,1,1,0,13537,0,5871,1,0,1.0,1,4.0,0,7,1,0,1,3
CLI20628,2,0,3,31,0,7,2.0,1,0,1,0,0,5180,1,0,2.0,1,4.0,0,8,0,0,0,2
CLI20630,2,0,3,61,0,7,2.0,1,0,0,18006,0,1500,1,0,1.0,1,4.0,0,32,1,0,1,5
CLI20647,2,0,3,47,0,4,2.0,1,0,0,17513,0,1800,1,1,1.0,1,4.0,0,48,0,1,0,3
CLI20660,2,0,3,45,0,4,2.0,1,0,0,11069,0,1800,2,0,2.0,1,0.0,0,9,1,1,1,3
CLI20685,2,8,3,45,0,4,2.0,1,1,1,14057,0,3527,2,1,3.0,1,2.0,0,8,1,0,1,3
CLI20686,2,8,3,61,0,3,2.0,1,1,0,16017,0,3527,1,0,0.0,1,4.0,0,8,1,1,1,5
CLI20695,2,0,3,37,0,2,2.0,1,0,2,7732,0,1800,1,0,2.0,1,0.0,0,32,1,0,1,2
CLI20707,2,11,3,43,0,4,2.0,1,1,0,14343,0,11161,2,1,0.0,1,2.0,0,49,0,0,0,3
CLI20737,2,8,3,71,0,4,2.0,1,1,3,9905,0,4780,1,0,2.0,2,4.0,0,0,0,0,0,6
CLI20746,2,0,3,39,0,3,2.0,1,0,0,16501,0,1800,2,1,2.0,1,4.0,0,32,1,1,0,2
CLI20758,2,0,3,69,0,3,2.0,1,0,3,0,0,3513,2,0,2.0,1,4.0,0,0,0,0,0,5
CLI20770,2,0,3,26,0,3,2.0,1,0,0,13529,0,5781,2,0,3.0,1,4.0,0,8,1,0,1,1
CLI20798,2,6,3,39,0,2,2.0,1,1,2,17602,0,6135,2,0,0.0,1,4.0,0,50,1,0,1,2
CLI20799,2,0,3,40,0,3,2.0,1,0,3,8803,0,5049,2,1,0.0,1,4.0,0,0,1,0,0,2
CLI20805,2,0,3,62,0,2,2.0,1,0,2,0,0,6135,2,0,3.0,1,1.0,0,8,0,0,0,5
CLI20853,2,7,3,68,0,2,2.0,1,1,0,0,0,5049,1,0,0.0,1,0.0,0,11,0,0,0,5
CLI20876,2,7,3,54,0,2,2.0,1,1,3,7973,0,8401,2,0,1.0,1,4.0,0,50,1,0,1,4
CLI20893,2,0,3,42,0,2,2.0,1,0,2,15444,0,5947,1,1,1.0,1,4.0,0,22,1,0,1,3
CLI20901,2,0,3,44,0,2,2.0,1,0,2,10751,0,5947,2,0,2.0,1,4.0,0,0,1,0,1,3
CLI20939,2,0,3,60,0,2,2.0,1,0,3,10223,0,5049,2,0,2.0,1,4.0,0,22,1,0,0,4
CLI20945,2,0,3,39,0,2,2.0,1,0,2,10734,0,5947,2,0,2.0,1,4.0,0,32,1,0,1,2
CLI20960,2,8,3,60,0,2,2.0,1,1,3,5209,0,5049,1,0,0.0,0,4.0,0,40,1,0,0,4
CLI20962,2,0,3,47,0,2,2.0,1,0,2,9302,0,5947,2,0,3.0,1,0.0,0,47,1,0,1,3
CLI20984,2,0,3,47,0,1,2.0,1,0,3,0,0,8401,2,0,0.0,1,4.0,0,8,0,0,1,3
CLI20987,2,9,3,44,0,2,2.0,1,1,2,8473,0,5947,2,0,0.0,1,4.0,0,4,1,0,1,3
CLI21024,2,0,3,49,1,6,2.0,1,0,0,4594,0,3866,2,1,3.0,1,2.0,0,1,1,1,0,3
CLI21030,2,0,3,38,1,7,2.0,1,0,0,4796,0,1500,1,0,0.0,1,0.0,0,8,0,0,0,2
CLI21033,2,0,3,40,1,6,2.0,1,0,0,7091,0,1500,1,1,0.0,1,0.0,0,32,1,1,1,2
CLI21065,2,0,3,51,1,4,2.0,1,0,0,30622,0,1673,1,1,3.0,2,2.0,0,48,0,0,0,4
CLI21093,2,0,3,47,1,7,2.0,1,0,0,24216,0,1875,1,0,2.0,1,1.0,0,33,1,0,0,3
CLI21099,2,8,3,48,1,5,2.0,1,1,0,21192,0,7281,1,0,1.0,1,0.0,0,10,1,1,0,3
CLI21112,2,0,3,39,1,5,2.0,1,0,1,12785,0,3088,1,1,2.0,1,2.0,0,32,1,1,0,2
CLI21113,2,0,3,63,1,5,2.0,1,0,0,0,0,1800,2,1,2.0,1,2.0,0,8,0,0,1,5
CLI21131,2,8,3,56,1,4,2.0,1,1,2,13955,4,3640,2,1,2.0,1,2.0,0,0,0,0,0,4
CLI21134,2,6,3,38,1,2,2.0,1,1,0,11490,0,2087,1,1,0.0,1,2.0,0,22,0,1,0,2
CLI21160,2,0,3,62,1,4,2.0,1,0,0,9835,0,3014,2,1,0.0,1,2.0,0,22,0,1,0,5
CLI21170,2,0,3,60,1,4,2.0,1,0,0,10786,0,1500,2,1,2.0,1,2.0,0,2,0,1,0,4
CLI21219,2,0,3,38,1,5,2.0,1,0,0,11638,0,3148,2,0,3.0,1,1.0,0,22,0,1,0,2
CLI21223,2,0,3,46,1,4,2.0,1,0,1,23542,0,2946,2,0,0.0,1,1.0,0,35,0,0,0,3
CLI21233,2,0,3,61,1,4,2.0,1,0,0,16483,4,3527,2,1,0.0,1,2.0,0,45,0,1,0,5
CLI21249,2,8,3,56,1,3,2.0,1,1,1,16542,0,3527,1,0,2.0,1,1.0,0,32,1,1,1,4
CLI21261,2,0,3,34,1,3,2.0,1,0,1,0,0,1800,1,1,0.0,1,0.0,0,41,0,0,0,2
CLI21275,2,5,3,47,1,4,2.0,1,1,0,8379,0,1800,2,0,0.0,1,0.0,0,33,0,1,0,3
CLI21293,2,9,3,63,1,2,2.0,1,1,1,20152,2,3527,1,1,2.0,1,2.0,0,8,1,0,0,5
CLI21311,2,0,3,46,1,3,2.0,1,0,0,16271,4,1800,2,1,2.0,1,2.0,0,8,1,0,1,3
CLI21340,2,0,3,57,1,4,2.0,1,0,3,5858,0,5123,1,1,3.0,1,2.0,0,33,0,1,0,4
CLI21380,2,0,3,46,1,3,2.0,1,0,3,14338,0,5123,2,0,0.0,1,4.0,0,52,1,1,0,3
CLI21390,2,0,3,43,1,3,2.0,1,0,0,18942,0,3947,2,0,3.0,1,0.0,0,8,1,0,1,3
CLI21409,2,0,3,41,1,2,2.0,1,0,2,9913,0,6135,2,1,1.0,1,2.0,0,0,1,0,0,3
CLI21423,2,7,3,39,1,2,2.0,1,1,3,21611,0,5927,2,0,0.0,1,0.0,0,5,1,0,0,2
CLI21441,2,9,3,62,1,3,2.0,1,1,3,11228,0,5049,1,0,0.0,1,1.0,0,8,1,0,0,5
CLI21442,2,6,3,37,1,0,2.0,1,1,2,32343,0,9202,2,0,3.0,1,4.0,0,43,1,0,1,2
CLI21446,2,0,3,33,1,2,2.0,1,0,3,0,0,5049,1,1,3.0,1,4.0,0,43,0,0,0,2
CLI21465,2,10,3,60,1,0,2.0,1,1,3,31703,0,7573,2,0,1.0,1,4.0,0,39,1,0,0,4
CLI21470,2,0,3,63,1,2,2.0,1,0,2,18662,0,5947,2,0,0.0,1,0.0,0,39,1,0,1,5
CLI21484,2,0,3,60,1,3,2.0,1,0,2,8307,0,6135,1,0,3.0,1,4.0,0,8,1,0,1,4
CLI21499,2,0,3,44,1,1,2.0,1,0,0,25583,0,5049,1,1,3.0,1,4.0,0,48,1,0,0,3
CLI21502,2,9,3,32,1,3,2.0,1,1,0,10049,0,5049,1,0,0.0,1,4.0,0,8,1,0,1,2
CLI21523,2,0,3,39,1,2,2.0,1,0,2,7407,0,6825,2,0,1.0,1,4.0,0,2,1,0,1,2
CLI21530,2,0,3,48,1,3,2.0,1,0,2,28654,0,6135,2,1,0.0,1,4.0,0,33,1,0,1,3
CLI21534,2,0,3,37,1,1,2.0,1,0,0,13522,0,5049,2,1,3.0,1,4.0,0,51,1,0,0,2
CLI21536,2,0,3,53,1,3,2.0,1,0,0,12153,4,6948,2,1,1.0,1,4.0,0,32,1,1,0,4
CLI21540,2,0,3,58,1,2,2.0,1,0,0,21137,0,6250,2,0,0.0,1,4.0,0,8,1,0,0,4
CLI21545,2,12,3,47,1,2,2.0,1,1,3,26414,0,9718,2,0,3.0,1,4.0,0,36,1,0,1,3
CLI21557,2,9,3,62,1,1,2.0,1,1,2,14707,3,9748,1,0,3.0,1,4.0,0,39,1,0,1,5
CLI21566,2,10,3,53,1,2,2.0,1,1,0,25603,0,8401,2,0,2.0,1,0.0,0,8,1,0,1,4
CLI21580,2,9,3,54,1,3,2.0,1,1,2,9490,2,5947,2,0,0.0,1,4.0,0,8,1,0,1,4
CLI21589,2,0,3,60,1,2,2.0,1,0,3,10834,0,5927,2,0,3.0,1,0.0,0,50,1,0,0,4
CLI21642,2,0,3,38,1,1,2.0,1,0,3,15083,0,5927,2,0,3.0,1,4.0,0,8,1,0,0,2
CLI21651,2,9,3,51,1,1,2.0,1,1,3,14623,0,9718,2,0,3.0,1,4.0,0,0,1,0,1,4
CLI21658,2,11,3,46,1,2,2.0,1,1,0,29726,0,8401,2,0,0.0,1,4.0,0,22,1,0,1,3
CLI21667,2,0,3,45,1,1,2.0,1,0,3,15039,0,5927,2,0,3.0,1,4.0,0,33,1,0,0,3
CLI21668,2,10,3,40,1,2,2.0,1,1,3,10590,0,5927,1,0,0.0,1,4.0,0,16,1,0,0,2
CLI21704,2,0,3,38,1,1,2.0,1,0,2,14590,0,6825,2,0,0.0,1,4.0,0,8,1,0,1,2
CLI21705,2,6,3,28,1,1,2.0,1,1,3,0,0,9718,2,0,0.0,1,4.0,0,39,0,0,1,1
CLI21714,2,0,3,42,1,2,2.0,1,0,2,18791,0,6825,2,0,3.0,1,4.0,0,48,1,0,1,3
CLI21735,2,9,3,50,1,1,2.0,1,1,2,9225,4,11065,2,0,1.0,1,4.0,0,35,1,0,1,3
CLI21757,2,0,3,34,1,2,2.0,1,0,2,0,0,5947,1,0,3.0,1,4.0,0,39,0,0,1,2
CLI21758,2,0,3,58,1,1,2.0,1,0,0,0,0,5049,1,0,0.0,1,4.0,0,48,0,0,0,4
CLI21773,0,0,0,62,1,8,1.0,1,0,3,11373,0,1892,2,0,2.0,1,4.0,0,43,1,0,1,5
CLI21786,0,0,0,18,1,4,1.0,1,0,0,0,0,638,1,0,3.0,1,4.0,0,12,0,0,0,0
CLI21789,0,0,0,60,1,7,1.0,1,0,0,8835,0,1616,1,0,2.0,1,4.0,0,22,1,0,0,4
CLI21791,0,9,0,32,1,6,1.0,1,1,3,17643,4,4333,2,0,2.0,1,1.0,0,1,1,0,0,2
CLI21802,0,0,0,41,1,6,1.0,1,0,0,24203,0,2254,1,0,1.0,1,1.0,0,12,1,0,1,3
CLI21836,0,0,0,41,1,6,1.0,1,0,0,17719,4,2129,2,0,1.0,1,4.0,0,35,1,0,1,3
CLI21878,0,7,0,45,1,6,1.0,1,1,0,15987,0,1786,2,0,0.0,1,4.0,0,32,1,0,0,3
CLI21882,0,0,0,44,1,8,1.0,1,0,0,8187,0,3919,2,0,3.0,1,4.0,0,48,1,0,0,3
CLI21883,0,0,0,41,1,7,1.0,1,0,0,8279,0,1064,2,1,2.0,1,2.0,0,36,0,0,0,3
CLI21889,0,0,0,53,1,7,1.0,1,0,0,7357,4,2061,2,1,3.0,1,2.0,0,27,0,1,1,4
CLI21916,0,0,0,51,1,7,1.0,1,0,3,14181,1,2530,0,0,2.0,1,4.0,0,19,1,0,1,4
CLI21918,0,0,0,58,1,6,1.0,1,0,0,4846,4,3167,2,0,3.0,1,1.0,0,36,0,0,1,4
CLI21935,0,7,0,50,1,4,1.0,1,1,2,13987,2,2530,2,0,0.0,1,4.0,0,8,1,0,0,3
CLI21964,0,0,0,59,1,7,1.0,1,0,2,29425,1,2087,0,0,4.0,1,4.0,0,16,1,0,0,4
CLI22006,0,0,0,49,0,4,1.0,1,0,2,12580,4,408,1,0,3.0,1,0.0,0,32,0,0,0,3
CLI22016,0,5,0,50,0,5,1.0,1,1,3,10006,4,1233,2,0,0.0,1,0.0,0,28,0,0,1,3
CLI22026,0,0,0,38,0,4,1.0,1,0,3,9882,0,3257,1,0,3.0,2,4.0,0,50,1,0,0,2
CLI22045,0,0,0,18,0,3,1.0,1,0,1,7373,0,3091,1,1,1.0,1,4.0,0,8,0,1,0,0
CLI22069,0,0,0,27,1,7,1.0,1,0,3,0,4,1233,1,0,3.0,1,4.0,0,19,0,0,0,1
CLI22081,0,8,0,44,1,4,1.0,1,1,1,6047,0,4751,1,0,0.0,1,0.0,0,36,1,0,0,3
CLI22089,0,0,0,46,1,3,1.0,1,0,1,8163,3,3341,1,0,0.0,1,4.0,0,23,0,0,0,3
CLI22123,0,0,0,51,0,4,1.0,1,0,3,20640,4,1233,2,1,3.0,1,4.0,0,28,1,0,0,4
CLI22154,0,0,0,55,0,4,1.0,1,0,0,5120,0,1233,1,0,3.0,2,4.0,0,48,1,0,0,4
CLI22160,0,0,0,47,0,4,1.0,1,0,0,6468,0,920,2,0,2.0,2,4.0,0,8,0,0,0,3
CLI22174,0,0,0,37,0,9,1.0,1,0,0,15058,4,1233,2,0,3.0,1,4.0,0,52,1,0,0,2
CLI22184,0,0,0,21,0,7,1.0,1,0,0,0,0,2628,2,0,2.0,1,4.0,0,52,0,0,0,1
CLI22198,0,0,0,27,0,7,1.0,1,0,0,19163,1,0,0,0,2.0,1,0.0,0,32,0,0,0,1
CLI22200,0,0,0,50,0,8,1.0,1,0,0,14048,4,920,1,1,0.0,1,2.0,0,11,0,0,1,3
CLI22225,0,4,0,27,0,8,1.0,1,1,0,7158,1,512,0,0,0.0,1,4.0,0,8,0,0,1,1
CLI22236,0,0,0,46,0,9,1.0,1,0,0,5665,4,0,2,0,1.0,1,4.0,0,39,0,0,0,3
CLI22240,0,3,0,31,0,5,1.0,1,1,0,2974,0,408,2,1,0.0,1,2.0,0,32,1,0,0,2
CLI22278,0,0,0,45,0,6,1.0,1,0,3,3699,0,1941,1,0,1.0,1,4.0,0,7,1,0,0,3
CLI22309,0,0,0,51,0,7,1.0,1,0,0,10628,0,1233,1,0,1.0,1,4.0,0,48,1,0,1,4
CLI22381,0,0,0,60,0,4,1.0,1,0,0,14176,4,0,2,0,0.0,1,4.0,0,7,1,0,1,4
CLI22395,0,0,0,59,0,4,1.0,1,0,0,6414,0,512,1,0,3.0,1,4.0,0,8,1,0,0,4
CLI22404,0,6,0,23,0,7,1.0,1,1,0,12594,0,1941,1,0,0.0,1,4.0,0,48,0,0,0,1
CLI22416,0,0,0,38,0,7,1.0,1,0,0,11981,4,512,1,0,3.0,1,4.0,0,39,1,0,0,2
CLI22419,0,5,0,43,0,6,1.0,1,1,3,14327,0,512,2,0,0.0,1,4.0,0,32,1,0,0,3
CLI22426,0,0,0,40,0,7,1.0,1,0,2,15067,4,512,2,1,3.0,1,2.0,0,2,1,0,0,2
CLI22461,0,0,0,54,0,8,1.0,1,0,0,12419,0,920,1,0,3.0,1,4.0,0,8,0,0,0,4
CLI22463,0,0,0,38,0,7,1.0,1,0,0,16304,0,1941,1,0,2.0,1,4.0,0,8,0,0,0,2
